data,hora,redes,tipo,link,link_facebook,curtidas,comentarios,engajamento,compartilhamentos,salvamentos,alcance,visualizacoes,novos_seguidores,id_instagram,id_facebook,legenda
2025-03-19,16:44,instagram,REELS,https://www.instagram.com/reel/DHY0Az-Ocus/,,146,14,160,19,1,12709,19828,1,18002738894740546,,"APRENDENDO MANDARIM E IMPULSIONANDO EMPREGOS! 🤝

🇨🇳 Explorando oportunidades na Eikto, China, para impulsionar investimentos no sul do Brasil. Acompanhe nossa jornada! 🙌 #MissãoChina #InvestimentoSul #ConexãoBrasilChina"
2025-03-17,21:44,instagram,REELS,https://www.instagram.com/reel/DHUNmaWpYYk/,,165,27,192,20,1,12806,16587,1,17868875046338716,,"EUA ❌ CHINA, quem ganha com essa briga? 👀

Deixa sua opinião nos comentários ⬇️"
2025-03-15,16:36,instagram,REELS,https://www.instagram.com/reel/DHOglVhOoZk/,,175,20,195,33,2,14834,18936,3,18024897971416429,,"🚜🌱 Agora, carne e leite de caprinos e ovinos estão garantidos na alimentação de escolas, hospitais e casas de repouso. Essa iniciativa fortalece nossos produtores rurais e impulsiona a economia local. 

Vamos juntos apoiar a ovinocaprinocultura em Santa Catarina! 🐐🐑 

VOCÊ APROVA ESSA LEI? 
#AgroForte #EconomiaLocal #Ovinocaprinocultura #SantaCatarina"
2025-03-14,19:17,facebook+instagram,FEED,https://www.instagram.com/p/DHMPKNLp3yu/,https://www.facebook.com/1394493682493867/posts/1025029562773616,110,8,118,11,1,4017,7040,0,18088031320581318,864936030306107_1025029562773616,"TAVA TRABALHANDO POR SC 🫡🚀

Os catarinenses merecem nossa dedicação máxima, e estamos aqui fazendo isso. 🙌"
2025-03-12,18:38,instagram,REELS,https://www.instagram.com/reel/DHHAvCyJOar/,,207,15,222,24,1,16198,22247,10,18173849383320485,,"Simplificando os convênios estaduais! 🎯

Agora, apenas a parte repassada pelo Estado conta para o regime simplificado, facilitando o acesso dos municípios aos recursos. Menos burocracia, mais desenvolvimento! Aprovado na CCJ, o projeto segue para as próximas comissões. 🚀🏘️ #Desburocratização #GestãoEficiente #DesenvolvimentoLocal"
2025-03-10,16:54,instagram,REELS,https://www.instagram.com/reel/DHBrCX9OzTu/,,328,51,379,84,8,16151,24485,40,18026979665380794,,"MANDE SUA IDEIA EM DEFESA DO AUTISMO! 🧩

Conheça nossas ações: Censo do Autismo e seminários de qualificação. Junte-se a nós e acompanhe de perto nosso compromisso com resultados."
2025-03-08,12:08,facebook+instagram,FEED,https://www.instagram.com/p/DG8BPT2u1bH/,https://www.facebook.com/1394493682493867/posts/1020636013212971,64,4,68,3,0,1693,2500,0,18298872127213300,864936030306107_1020636013212971,"O trabalho feito pelas redes femininas de combate ao câncer é algo que inspira as mulheres e também os homens. Nos lembra que as mulheres precisam, sim, de atenção, de respeito e de voz. 💪✨

Com esse exemplo maravilhoso, esperamos que a cada 8 de março possamos celebrar mais conquistas e continuar a almejar que as lutas sejam cada vez melhores. 🌸👩‍🦱🧑‍🦳

Feliz Dia da Mulher! 💖🎉"
2025-03-06,19:49,instagram,REELS,https://www.instagram.com/reel/DG3qT-JJBKV/,,113,16,129,30,1,12334,17614,1,17997782018773670,,"Nosso gabinete está sempre de portas abertas para você! 🎯

Venha nos visitar e compartilhe suas ideias. Juntos, podemos construir um futuro melhor! Não perca essa oportunidade de fazer a diferença.

#GabineteAberto #ParticipaçãoCidadã #PolíticaAtiva #JuntosPeloFuturo"
2025-02-28,21:28,instagram,REELS,https://www.instagram.com/reel/DGoauz3pbAl/,,312,17,329,51,4,21288,31365,7,18039625277407811,,"🎶🪩PLAYLIST DO GABINETE 34 💃🕺

Ouça com a gente os Hits escolhidos por os membros do nosso Gabiente! 💥"
2025-02-27,23:38,facebook+instagram,FEED,https://www.instagram.com/p/DGmFFH2pBYP/,https://www.facebook.com/1394493682493867/posts/1014870903789482,230,7,237,5,7,8077,17230,4,17900553792103617,864936030306107_1014870903789482,"IMPULSIONANDO A AMREC! 🚀

Ao lado do Governador @jorginhomello, trabalhando para levar mais investimentos e soluções para as cidades da nossa região. Juntos, fortalecemos o desenvolvimento da AMREC! #CompromissoComAMREC #MaisInvestimentos"
2025-02-26,22:08,facebook,post,https://www.facebook.com/1394493682493867/posts/1014169267192979,,,,,,,,,,,864936030306107_1014169267192979,Bancada Progressistas sempre unida! 🚀🎯
2025-02-26,22:08,instagram,FEED,https://www.instagram.com/p/DGjWBgOpY4Z/,,115,3,118,2,1,2678,3694,2,17973933017824137,,"Bancada Progressistas sempre unida! 🚀🎯

📸 @brunocollaco"
2025-02-25,17:44,instagram,REELS,https://www.instagram.com/reel/DGgQ44GJ5LW/,,99,6,105,34,3,11900,5234,17,18060331702956424,,"Direto da Eikto, a maior empresa de baterias de lítio do MUNDO! 🌍🔥 
✅ Tecnologia de ponta 
✅ +60 empregos gerados (e crescendo!) 

💼 Mais oportunidades, mais renda, mais desenvolvimento pra nossa região! 
Laguna no mapa do mundo!🌎🚀 #Indústria #Emprego #Desenvolvimento"
2025-02-23,16:29,facebook+instagram,FEED,https://www.instagram.com/p/DGbAzIVJZcT/,https://www.facebook.com/1394493682493867/posts/1012010220742217,262,4,266,0,0,4082,5597,1,18105659794484976,864936030306107_1012010220742217,Momentos especiais ao pôr do sol em família! ❤️
2025-02-22,18:48,facebook+instagram,FEED,https://www.instagram.com/p/DGYr7uFpRnS/,https://www.facebook.com/1394493682493867/posts/1011426767467229,80,7,87,6,1,2587,4366,0,18052754606512499,864936030306107_1011426767467229,Arrasta pro lado e confira as notícias da semana! 💪🚀
2025-02-21,19:15,instagram,REELS,https://www.instagram.com/reel/DGWJwgHJOuB/,,124,20,144,18,1,10747,6167,7,17983229585796745,,"MAIS RECURSOS PARA A SAÚDE DE JAGUARUNA! 🏥✅

Estive no Hospital de Caridade de Jaguaruna para acompanhar de perto como o recurso de R$100 mil que enviamos está ajudando a manter os atendimentos funcionando! Esse investimento garante mais estrutura para médicos, enfermeiros e, principalmente, para quem mais precisa: a população.

Seguimos trabalhando para fortalecer a saúde e trazer ainda mais melhorias para nossa região! Contem comigo! 💪🔵

#Saúde #Jaguaruna #Hospital #TrabalhoQueGeraResultados #DeputadoEmAção"
2025-02-20,21:02,facebook+instagram,FEED,https://www.instagram.com/p/DGTxoQOyDgf/,https://www.facebook.com/1394493682493867/posts/1010152297594676,106,4,110,17,2,3678,5013,0,18150438484361562,864936030306107_1010152297594676,"📌 É nas comissões que analisamos os projetos!

Antes de uma lei ser aprovada, ela passa pelo olhar técnico e crítico das comissões da Assembleia Legislativa. E eu faço parte de comissões estratégicas que impactam diretamente a vida dos catarinenses:

✅ CCJ – A comissão mais importante, que analisa a legalidade dos projetos.
✅ Ética e Decoro Parlamentar – Garantindo transparência e responsabilidade.
✅ Segurança Pública – Trabalhando por mais segurança para todos.
✅ Direitos Humanos e Família – Defendendo os valores e direitos fundamentais.
✅ Economia, Ciência, Tecnologia e Inovação – Impulsionando o desenvolvimento do nosso estado.

O trabalho acontece aqui, e é com compromisso e seriedade que seguimos avançando por Santa Catarina! 🚀💪

Comenta aqui: qual dessas áreas você acha mais importante para o futuro do nosso estado? 👇👇

#PepêCollaço #TrabalhoQueTransforma #AssembleiaLegislativa #SantaCatarina #PolíticaComResponsabilidade"
2025-02-19,19:30,instagram,REELS,https://www.instagram.com/reel/DGRB6APJ08Q/,,346,55,401,101,7,26141,27238,11,17862952227346721,,"🚀 MADE IN LAGUNA PRO MUNDO! 🌍🔋

A maior produtora de baterias de lítio do mundo, Eikto, já está operando em Laguna há mais de um ano, graças à nossa articulação com um grupo de empresários. Mas segura essa: vem investimento de R$ 110 milhões para expandir a produção e gerar ainda mais empregos impulsionados pelo Pro-Emprego assinado essa semana. 💼📈

Antes, a produção era para o Brasil. Agora, Laguna vai abastecer o mundo inteiro! 🌎✨

Isso é desenvolvimento, é mais emprego, mais renda pra nossa gente! E com tanta novidade, acho que vou voltar a estudar mandarim… 😆📚

🔥 Me acompanha, porque isso é só o começo! #MadeInLaguna #Empregos #Desenvolvimento #Crescimento"
2025-02-18,20:28,facebook+instagram,FEED,https://www.instagram.com/p/DGOkMhzp_9h/,https://www.facebook.com/1394493682493867/posts/1008778311065408,125,5,130,13,2,6953,10216,0,18063779623906883,864936030306107_1008778311065408,"COMPROMISSO COM O DESENVOLVIMENTO 💪

Ao lado do governador @jorginhomello e de colegas deputados, atendemos diversos prefeitos da Grande Florianópolis e garantimos a liberação de importantes recursos pelo programa #SCLevadaASério. 
Mais investimentos para infraestrutura, saúde e desenvolvimento para quem mais precisa! 💪🏼✅ 

#TrabalhoQueGeraResultados #GrandeFloripa"
2025-02-17,16:36,facebook+instagram,FEED,https://www.instagram.com/p/DGLk4UVpaX7/,https://www.facebook.com/1394493682493867/posts/1007996404476932,143,5,148,9,0,3294,4623,0,18057941180004744,864936030306107_1007996404476932,Entrando pra Trend e percebendo que o tempo passa rápido e a gente se aperfeiçoa. 🚀
2025-02-15,15:11,facebook+instagram,FEED,https://www.instagram.com/p/DGGRg2bON5-/,https://www.facebook.com/1394493682493867/posts/1006571847952721,96,6,102,19,0,4496,6512,0,18485448172060293,864936030306107_1006571847952721,NOSSA DEFESA PELO CARATINENSE NAS FILAS! 🛣️💥 Arrasta pro lado e confira! ➡️
2025-02-14,21:34,instagram,REELS,https://www.instagram.com/reel/DGEXkuMpZG6/,,302,32,334,38,6,14183,18644,4,17956842668910517,,"🚁 Prevenção antes da tragédia!

O projeto da redragagem dos molhes da barra precisa ser licitada para garantir investimentos internacionais na contenção de catástrofes climáticas. Não podemos esperar o pior para agir!

Comente se você concorda! 👊"
2025-02-14,03:21,facebook,post,https://www.facebook.com/1394493682493867/posts/1005472498062656,,,,,,,,,,,864936030306107_1005472498062656,
2025-02-12,16:25,instagram,REELS,https://www.instagram.com/reel/DF-qmxtuyk-/,,242,17,259,21,3,12405,14509,5,18344010274151684,,"NOSSA LUTA CONTINUA: FILAS, NÃO! 💥

CCR precisa seguir o contrato e respeitar o catarinense que passa ali diariamente."
2025-02-11,11:28,instagram,REELS,https://www.instagram.com/reel/DF7j45MunnM/,,518,51,569,58,3,36502,28524,11,17973793952817437,,"🚨 É UM ABSURDO ESSAS FILAS! 💥

A @ccr_oficial tem que nos ouvir! Filas quilométricas, falta de manutenção e pedágios cada vez mais caros. 🚗⏳ Um desrespeito com quem trafega pela nossa BR-101!

Já enviamos um requerimento à @antt_oficial exigindo soluções. Isso não pode continuar assim! ⚠️

✊ Quem mais já passou por esse perrengue? Comenta aqui!

#BR101 #CCR #PedágioAbusivo #RespeitoJá #ANTT #Trânsito"
2025-02-10,22:12,instagram,REELS,https://www.instagram.com/reel/DF6JMYIJGs2/,,188,12,200,10,2,13494,16971,2,18083199715607574,,"🗣️Estamos esperando ansiosos pelo projeto da Redragagem. É uma luta constante e precisamos estar prontos para que o Sul também ganhe recursos. Cada passo conta para levar desenvolvimento a todas as regiões. 

Vamos juntos! 🙌
#Redragagem #DesenvolvimentoRegional #ForçaDoSul #UniãoPorRecursos"
2025-02-08,15:56,facebook+instagram,FEED,https://www.instagram.com/p/DF0VIDnuM0g/,https://www.facebook.com/1394493682493867/posts/1002002918409614,232,18,250,15,2,4275,7340,0,17868826248225202,864936030306107_1002002918409614,Arrasta pro lado e vê as notícias da semana! ➡️😉
2025-02-07,17:07,instagram,REELS,https://www.instagram.com/reel/DFxxCy-OlM_/,,442,59,501,52,3,19657,25351,17,18388624579111762,,"MAIS UM DESAFIO ACEITO ✅

A Comissão de Constituição e Justiça é a mais importante da ALESC, por onde todos os projetos passam e onde decidimos o que avança no parlamento catarinense.

Seguimos firmes nesse compromisso! ⚖️💪 #CCJ #Compromisso #ALESC"
2025-02-05,19:45,instagram,REELS,https://www.instagram.com/reel/DFtAc6tyuxf/,,357,31,388,14,2,22428,31686,1,17855307231369949,,"CCJ EM BOAS MÃOS! 🫶

Minhas meninas obrigado, papai tá muito feliz! 🥰"
2025-02-04,19:54,instagram,REELS,https://www.instagram.com/reel/DFqcsXuyMWC/,,418,41,459,150,26,23118,20022,22,17942793968824663,,"📢 INICIATIVA NOSSA, GANHANDO DESTAQUE 💙

O projeto do censo será entregue até o fim do ano, feito com a parceria entre Acafe e Alesc, trará dados essenciais para garantir políticas públicas mais justas e eficazes para as pessoas no espectro. 📊✨

Essa conquista é fruto da luta das famílias e da comunidade autista, que há anos busca mais visibilidade e direitos. Agora, com informações concretas, será possível avançar ainda mais! 🧩

#Autismo #CensoDoAutismo #Inclusão #direitosautistas"
2025-02-03,17:18,facebook+instagram,FEED,https://www.instagram.com/p/DFnmcuIJzBC/,https://www.facebook.com/1394493682493867/posts/998861192057120,186,7,193,5,2,4283,6621,1,17911834062071300,864936030306107_998861192057120,"CONCLUÍDO COM SUCESSO ✅

Janeiro foi um mês de muito diálogo e compromisso! Visitamos mais de 20 municípios para levar nosso apoio a prefeitos e lideranças, desejando sucesso e reforçando que podem contar comigo para o desenvolvimento da região. Começamos o ano com tudo! 💥🚀"
2025-02-01,20:57,facebook,post,https://www.facebook.com/1394493682493867/posts/997638345512738,,,,,,,,,,,864936030306107_997638345512738,Parabéns amigo @juliogarciasc que seu novo biênio como presidente da Alesc seja promissor. Estamos juntos! 🙌
2025-02-01,20:57,instagram,FEED,https://www.instagram.com/p/DFi19ESS6ND/,,177,4,181,9,2,3745,5078,1,18053715775887327,,"Parabéns amigo @juliogarciasc que seu novo biênio como presidente da Alesc seja promissor. Estamos juntos! 🙌

📸 @brunocollaco"
2025-01-31,19:53,instagram,REELS,https://www.instagram.com/reel/DFgJHybyrQr/,,339,62,401,85,4,31034,18420,2,17961195320744795,,"JANEIRO INTENSO!🔥🚀

O que podemos ter certeza é que trabalhamos MUITO em janeiro, visitamos os novos prefeitos, garantimos recursos, fiscalizamos obras e vimos o impacto positivo que nosso mandato está fazendo na nossa região. 

Que assim continuemos, pra fazer sempre o seu voto vale a pena! Contem comigo! 🚀"
2025-01-30,17:14,instagram,REELS,https://www.instagram.com/reel/DFdRxhHpQbp/,,423,35,458,52,2,28380,26218,16,17850730155349432,,"🚧 Mobilidade e segurança no Sul de SC! 🚧

Seguimos firmes na luta pelas marginais das nossas cidades! 🛣️💪 Depois de muitas visitas e ofícios sem resposta da CCR e da NTT, buscamos a Procuradoria-Geral da República para tratar desse problema que impacta milhares de pessoas. ⚖️ Em 30 dias, teremos um laudo oficial para definir os próximos passos!

A mobilidade urbana não pode ser ignorada! 🚦✊ #SCemMovimento #MobilidadeUrbana #SulCatarinense #TrabalhoQueGeraResultados #PorSantaCatarina"
2025-01-28,20:50,instagram,REELS,https://www.instagram.com/reel/DFYhVV-yXc1/,,130,3,133,15,1,11280,3417,3,18059783533772608,,"Precisamos ser ouvidos! 🗣️

A bancada do sul já destinou 5 milhões pro projeto da redragagem dos molhes da Barra em Laguna, agora o governo precisa fazer sua parte. 💥

Estávamos hoje em uma ótima entrevista na @jovempantubaraooficial conversando sobre isso. 🙌"
2025-01-27,16:12,instagram,REELS,https://www.instagram.com/reel/DFVcfQ7uRFI/,,116,7,123,13,0,18156,5494,0,17915058927061181,,"📍RIO FORTUNA 👏

Recurso enviado, obra pronta e a gente fiscalizando de perto o retorno pra vida do catarinense. Parabéns, obra ficou um espetáculo! 🛣️"
2025-01-23,23:33,instagram,REELS,https://www.instagram.com/reel/DFL8Pc3OCle/,,1327,96,1423,94,9,58145,94452,33,18141990559370077,,"JUNTOS, FAZENDO HISTÓRIA 🚀👊

Hoje é um dia histórico para a comunidade da Sanga do Lageado, em Tubarão! Ao lado do Prefeito, anunciamos a pavimentação da estrada que, por décadas, foi um sonho dos moradores. Essa conquista só foi possível graças à parceria e ao trabalho conjunto com o Deputado Júlio e o Senador Esperidião Amin. 🚧✨

E fica o aviso: vem muito mais novidade por aí! 🌟

#CompromissoComTubarão #SangaDoLageado #TrabalhoQueTransforma"
2025-01-22,21:41,instagram,REELS,https://www.instagram.com/reel/DFJKJr-yElg/,,167,16,183,29,1,13025,5311,2,17923176591006150,,"E O SUL DE SANTA CATARINA? 🧐

Precisamos de investimentos em contenções de cheias o quanto antes, nossas cidades também sofrem com as enchentes e o @governosc precisa ter esse olhar. Estamos aqui, cobrando e pedindo para que no futuro não soframos as consequências. 

#redragagem #molhesdabarra #enchentes #prevenção"
2025-01-21,21:51,instagram,REELS,https://www.instagram.com/reel/DFGnE2TyanV/,,186,8,194,67,3,10248,6171,3,18012689960689564,,"📍PEDRAS GRANDES! 👏

A visão do prefeito @agnaldofilippi para o turismo é realmente admirável. Ele está transformando a cidade em um destino rico em história e repleto de roteiros turísticos encantadores. Vale muito a pena conhecer! É inspirador ver um gestor com essa visão de futuro, que incentiva o desenvolvimento e torna o investimento na cidade algo tão promissor."
